7-10s,52.92,26.46
13-4s,52.67999999999999,26.339999999999996
4-13s,52.67999999999999,26.339999999999996
7-6s,51.239999999999995,25.619999999999997
6-7s,51.239999999999995,25.619999999999997
4-4u,45.36,22.68
13-3s,50.94,25.47
3-13s,50.94,25.47
12-7s,51.42,25.71
7-12s,51.42,25.71
11-7s,50.94,25.47
7-11s,50.94,25.47
3-3u,43.86,21.93
13-2s,49.260000000000005,24.630000000000003
2-13s,49.260000000000005,24.630000000000003
2-2u,42.900000000000006,21.450000000000003
8-6s,49.199999999999996,24.599999999999998
6-8s,49.199999999999996,24.599999999999998
6-5s,48.84,24.42
5-6s,48.84,24.42
12-6s,49.67999999999999,24.839999999999996
6-12s,49.67999999999999,24.839999999999996
5-4s,47.28,23.64
4-5s,47.28,23.64
12-5s,48.300000000000004,24.150000000000002
5-12s,48.300000000000004,24.150000000000002
7-5s,46.38,23.19
5-7s,46.38,23.19
9-6s,46.44,23.22
6-9s,46.44,23.22
10-9u,47.22,23.61
9-10u,47.22,23.61
12-4s,46.38,23.19
4-12s,46.38,23.19
10-6s,46.32000000000001,23.160000000000004
6-10s,46.32000000000001,23.160000000000004
14-9u,46.44,23.22
9-14u,46.44,23.22
12-3s,44.64,22.32
3-12s,44.64,22.32
6-4s,43.32000000000001,21.660000000000004
4-6s,43.32000000000001,21.660000000000004
11-6s,45.36,22.68
6-11s,45.36,22.68
12-2s,43.019999999999996,21.509999999999998
2-12s,43.019999999999996,21.509999999999998
11-9u,44.16,22.08
9-11u,44.16,22.08
8-5s,42.96,21.48
5-8s,42.96,21.48
5-3s,41.82000000000001,20.910000000000004
3-5s,41.82000000000001,20.910000000000004
13-9u,43.62,21.81
9-13u,43.62,21.81
11-5s,43.92,21.96
5-11s,43.92,21.96
12-9u,42.66,21.33
9-12u,42.66,21.33
11-4s,42.06,21.03
4-11s,42.06,21.03
14-8u,42.96,21.48
8-14u,42.96,21.48
7-4s,39.54,19.77
4-7s,39.54,19.77
11-3s,40.44,20.22
3-11s,40.44,20.22
4-3s,38.16,19.08
3-4s,38.16,19.08
9-5s,40.199999999999996,20.099999999999998
5-9s,40.199999999999996,20.099999999999998
11-2s,38.82000000000001,19.410000000000004
2-11s,38.82000000000001,19.410000000000004
10-5s,41.04,20.52
5-10s,41.04,20.52
14-5u,42.0,21.0
5-14u,42.0,21.0
6-3s,36.54,18.27
3-6s,36.54,18.27
10-4s,39.17999999999999,19.589999999999996
4-10s,39.17999999999999,19.589999999999996
14-7u,40.260000000000005,20.130000000000003
